Filename,cw_percentage,fw_percentage,KF_Freq_AW,KF_Freq_AW_Log,KF_Ncats_AW,KF_Nsamp_AW,TL_Freq_AW,TL_Freq_AW_Log,Brown_Freq_AW,Brown_Freq_AW_Log,KF_Freq_CW,KF_Freq_CW_Log,KF_Ncats_CW,KF_Nsamp_CW,TL_Freq_CW,TL_Freq_CW_Log,Brown_Freq_CW,Brown_Freq_CW_Log,KF_Freq_FW,KF_Freq_FW_Log,KF_Ncats_FW,KF_Nsamp_FW,TL_Freq_FW,TL_Freq_FW_Log,Brown_Freq_FW,Brown_Freq_FW_Log,MRC_Familiarity_AW,MRC_Concreteness_AW,MRC_Imageability_AW,MRC_Meaningfulness_AW,MRC_Familiarity_CW,MRC_Concreteness_CW,MRC_Imageability_CW,MRC_Familiarity_FW,MRC_Concreteness_FW,MRC_Imageability_FW,MRC_Meaningfulness_FW,Kuperman_AoA_AW,Kuperman_AoA_CW,Kuperman_AoA_FW,SUBTLEXus_Freq_AW,SUBTLEXus_Range_AW,SUBTLEXus_Freq_AW_Log,SUBTLEXus_Range_AW_Log,SUBTLEXus_Freq_CW,SUBTLEXus_Range_CW,SUBTLEXus_Freq_CW_Log,SUBTLEXus_Range_CW_Log,SUBTLEXus_Freq_FW,SUBTLEXus_Range_FW,SUBTLEXus_Freq_FW_Log,SUBTLEXus_Range_FW_Log,BNC_Written_Freq_AW,BNC_Written_Freq_AW_Log,BNC_Written_Range_AW,BNC_Spoken_Freq_AW,BNC_Spoken_Freq_AW_Log,BNC_Spoken_Range_AW,BNC_Written_Freq_CW,BNC_Written_Freq_CW_Log,BNC_Written_Range_CW,BNC_Spoken_Freq_CW,BNC_Spoken_Freq_CW_Log,BNC_Spoken_Range_CW,BNC_Written_Freq_FW,BNC_Written_Freq_FW_Log,BNC_Written_Range_FW,BNC_Spoken_Freq_FW,BNC_Spoken_Freq_FW_Log,BNC_Spoken_Range_FW,BNC_Spoken_Bigram_Normed_Freq,BNC_Spoken_Bigram_Normed_Freq_Log,BNC_Written_Bigram_Freq_Normed,BNC_Written_Bigram_Freq_Normed_Log,BNC_Spoken_Trigram_Normed_Freq,BNC_Spoken_Trigram_Normed_Freq_Log,BNC_Written_Trigram_Freq_Normed,BNC_Written_Trigram_Freq_Normed_Log,COCA_Academic_Range_AW,COCA_Academic_Frequency_AW,COCA_Academic_Range_Log_AW,COCA_Academic_Frequency_Log_AW,COCA_Academic_Range_CW,COCA_Academic_Frequency_CW,COCA_Academic_Range_Log_CW,COCA_Academic_Frequency_Log_CW,COCA_Academic_Range_FW,COCA_Academic_Frequency_FW,COCA_Academic_Range_Log_FW,COCA_Academic_Frequency_Log_FW,COCA_Academic_Bigram_Frequency,COCA_Academic_Bigram_Range,COCA_Academic_Bigram_Frequency_Log,COCA_Academic_Bigram_Range_Log,COCA_academic_bi_MI,COCA_academic_bi_MI2,COCA_academic_bi_T,COCA_academic_bi_DP,COCA_academic_bi_AC,COCA_Academic_Trigram_Frequency,COCA_Academic_Trigram_Range,COCA_Academic_Trigram_Frequency_Log,COCA_Academic_Trigram_Range_Log,COCA_academic_tri_MI,COCA_academic_tri_MI2,COCA_academic_tri_T,COCA_academic_tri_DP,COCA_academic_tri_AC,COCA_academic_tri_2_MI,COCA_academic_tri_2_MI2,COCA_academic_tri_2_T,COCA_academic_tri_2_DP,COCA_academic_tri_2_AC,McD_CD,Sem_D,McD_CD_CW,Sem_D_CW,McD_CD_FW,Sem_D_FW,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Phono_N_H,OG_N,OG_N_H,Freq_N,Freq_N_P,Freq_N_PH,Freq_N_OG,Freq_N_OGH,OLD,OLDF,PLD,PLDF,Freq_HAL_CW,Log_Freq_HAL_CW,Ortho_N_CW,Phono_N_CW,Phono_N_H_CW,OG_N_CW,OG_N_H_CW,Freq_N_CW,Freq_N_P_CW,Freq_N_PH_CW,Freq_N_OG_CW,Freq_N_OGH_CW,OLD_CW,OLDF_CW,PLD_CW,PLDF_CW,Freq_HAL_FW,Log_Freq_HAL_FW,Ortho_N_FW,Phono_N_FW,Phono_N_H_FW,OG_N_FW,OG_N_H_FW,Freq_N_FW,Freq_N_P_FW,Freq_N_PH_FW,Freq_N_OG_FW,Freq_N_OGH_FW,OLD_FW,OLDF_FW,PLD_FW,PLDF_FW,BG_Mean,LD_Mean_RT,LD_Mean_RT_Zscore,LD_Mean_RT_SD,LD_Mean_Accuracy,WN_Mean_RT,WN_Zscore,WN_SD,WN_Mean_Accuracy,BG_Mean_CW,LD_Mean_RT_CW,LD_Mean_RT_Zscore_CW,LD_Mean_RT_SD_CW,LD_Mean_Accuracy_CW,WN_Mean_RT_CW,WN_Zscore_CW,WN_SD_CW,WN_Mean_Accuracy_CW,BG_Mean_FW,LD_Mean_RT_FW,LD_Mean_RT_Zscore_FW,LD_Mean_RT_SD_FW,LD_Mean_Accuracy_FW,WN_Mean_RT_FW,WN_Zscore_FW,WN_SD_FW,WN_Mean_Accuracy_FW,lsa_average_top_three_cosine,lsa_max_similarity_cosine,lsa_average_all_cosine,aoe_inverse_average,aoe_inverse_linear_regression_slope,aoe_index_above_threshold_40,aoe_inflection_point_polynomial
108531.txt,0.636029411765,0.363970588235,0.911764705882,0.911764705882,0.911764705882,0.911764705882,0.878676470588,0.878676470588,0.856617647059,0.856617647059,0.861271676301,0.861271676301,0.861271676301,0.861271676301,0.832369942197,0.832369942197,0.774566473988,0.774566473988,1.0,1.0,1.0,1.0,0.959595959596,0.959595959596,1.0,1.0,0.713235294118,0.702205882353,0.713235294118,0.617647058824,0.554913294798,0.537572254335,0.554913294798,0.989898989899,0.989898989899,0.989898989899,0.989898989899,0.926470588235,0.890173410405,0.989898989899,0.959558823529,0.959558823529,0.959558823529,0.959558823529,0.936416184971,0.936416184971,0.936416184971,0.936416184971,1.0,1.0,1.0,1.0,0.977941176471,0.977941176471,0.977941176471,0.955882352941,0.955882352941,0.955882352941,0.965317919075,0.965317919075,0.965317919075,0.93063583815,0.93063583815,0.93063583815,1.0,1.0,1.0,1.0,1.0,1.0,0.40221402214,0.40221402214,0.442804428044,0.442804428044,0.122222222222,0.122222222222,0.111111111111,0.111111111111,0.978181818182,0.978181818182,0.978181818182,0.978181818182,0.965909090909,0.965909090909,0.965909090909,0.965909090909,1.0,1.0,1.0,1.0,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.531365313653,0.162962962963,0.162962962963,0.162962962963,0.162962962963,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.159259259259,0.897058823529,0.878676470588,0.838150289017,0.867052023121,1.0,0.89898989899,0.933823529412,0.933823529412,0.933823529412,0.933823529412,0.933823529412,0.933823529412,0.628676470588,0.768382352941,0.827205882353,0.834558823529,0.628676470588,0.628676470588,0.908088235294,0.908088235294,0.908088235294,0.908088235294,0.895953757225,0.895953757225,0.895953757225,0.895953757225,0.895953757225,0.895953757225,0.49710982659,0.64161849711,0.734104046243,0.745664739884,0.49710982659,0.49710982659,0.85549132948,0.85549132948,0.85549132948,0.85549132948,1.0,1.0,1.0,1.0,1.0,1.0,0.858585858586,0.989898989899,0.989898989899,0.989898989899,0.858585858586,0.858585858586,1.0,1.0,1.0,1.0,0.893382352941,0.922794117647,0.922794117647,0.922794117647,0.926470588235,0.922794117647,0.922794117647,0.922794117647,0.922794117647,0.890173410405,0.878612716763,0.878612716763,0.878612716763,0.884393063584,0.878612716763,0.878612716763,0.878612716763,0.878612716763,0.89898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.430147058824,0.430147058824,0.430147058824,0.433823529412,0.433823529412,0.433823529412,0.433823529412,
110362.txt,0.59778597786,0.40221402214,0.913284132841,0.913284132841,0.913284132841,0.913284132841,0.856088560886,0.856088560886,0.892988929889,0.892988929889,0.854938271605,0.854938271605,0.854938271605,0.854938271605,0.833333333333,0.833333333333,0.820987654321,0.820987654321,1.0,1.0,1.0,1.0,0.889908256881,0.889908256881,1.0,1.0,0.809963099631,0.785977859779,0.809963099631,0.754612546125,0.706790123457,0.672839506173,0.706790123457,0.963302752294,0.954128440367,0.963302752294,0.954128440367,0.929889298893,0.882716049383,1.0,0.970479704797,0.970479704797,0.970479704797,0.970479704797,0.950617283951,0.950617283951,0.950617283951,0.950617283951,1.0,1.0,1.0,1.0,0.976014760148,0.976014760148,0.976014760148,0.948339483395,0.948339483395,0.948339483395,0.95987654321,0.95987654321,0.95987654321,0.913580246914,0.913580246914,0.913580246914,1.0,1.0,1.0,1.0,1.0,1.0,0.54898336414,0.54898336414,0.536044362292,0.536044362292,0.153703703704,0.153703703704,0.159259259259,0.159259259259,0.977859778598,0.977859778598,0.977859778598,0.977859778598,0.962962962963,0.962962962963,0.962962962963,0.962962962963,1.0,1.0,1.0,1.0,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.593345656192,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.198148148148,0.90221402214,0.89667896679,0.836419753086,0.913580246914,1.0,0.871559633028,0.957564575646,0.957564575646,0.957564575646,0.957564575646,0.957564575646,0.957564575646,0.763837638376,0.845018450185,0.870848708487,0.870848708487,0.761992619926,0.763837638376,0.953874538745,0.953874538745,0.953874538745,0.953874538745,0.929012345679,0.929012345679,0.929012345679,0.929012345679,0.929012345679,0.929012345679,0.666666666667,0.759259259259,0.802469135802,0.802469135802,0.663580246914,0.666666666667,0.922839506173,0.922839506173,0.922839506173,0.922839506173,1.0,1.0,1.0,1.0,1.0,1.0,0.908256880734,0.97247706422,0.97247706422,0.97247706422,0.908256880734,0.908256880734,1.0,1.0,1.0,1.0,0.905904059041,0.955719557196,0.955719557196,0.955719557196,0.955719557196,0.955719557196,0.955719557196,0.955719557196,0.955719557196,0.929012345679,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.871559633028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.363468634686,0.363468634686,0.370848708487,0.332103321033,0.332103321033,0.332103321033,0.332103321033,
120355.txt,0.688607594937,0.311392405063,0.843037974684,0.843037974684,0.843037974684,0.843037974684,0.807594936709,0.807594936709,0.777215189873,0.777215189873,0.772058823529,0.772058823529,0.772058823529,0.772058823529,0.753676470588,0.753676470588,0.676470588235,0.676470588235,1.0,1.0,1.0,1.0,0.926829268293,0.926829268293,1.0,1.0,0.635443037975,0.594936708861,0.635443037975,0.544303797468,0.477941176471,0.419117647059,0.477941176471,0.983739837398,0.983739837398,0.983739837398,0.983739837398,0.913924050633,0.875,1.0,0.951898734177,0.951898734177,0.951898734177,0.951898734177,0.930147058824,0.930147058824,0.930147058824,0.930147058824,1.0,1.0,1.0,1.0,0.956962025316,0.956962025316,0.956962025316,0.93417721519,0.93417721519,0.93417721519,0.9375,0.9375,0.9375,0.904411764706,0.904411764706,0.904411764706,1.0,1.0,1.0,1.0,1.0,1.0,0.314720812183,0.314720812183,0.355329949239,0.355329949239,0.0534351145038,0.0534351145038,0.0661577608142,0.0661577608142,0.972151898734,0.972151898734,0.972151898734,0.972151898734,0.959558823529,0.959558823529,0.959558823529,0.959558823529,1.0,1.0,1.0,1.0,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.44923857868,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.089058524173,0.860759493671,0.875949367089,0.797794117647,0.882352941176,1.0,0.861788617886,0.924050632911,0.924050632911,0.924050632911,0.924050632911,0.924050632911,0.924050632911,0.567088607595,0.678481012658,0.716455696203,0.718987341772,0.564556962025,0.567088607595,0.913924050633,0.913924050633,0.913924050633,0.913924050633,0.889705882353,0.889705882353,0.889705882353,0.889705882353,0.889705882353,0.889705882353,0.419117647059,0.547794117647,0.591911764706,0.595588235294,0.415441176471,0.419117647059,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.894308943089,0.967479674797,0.991869918699,0.991869918699,0.894308943089,0.894308943089,1.0,1.0,1.0,1.0,0.881012658228,0.918987341772,0.918987341772,0.918987341772,0.918987341772,0.918987341772,0.918987341772,0.918987341772,0.918987341772,0.889705882353,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.882352941176,0.861788617886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.369620253165,0.369620253165,0.367088607595,0.478481012658,0.478481012658,0.478481012658,0.478481012658,
124249.txt,0.696153846154,0.303846153846,0.861538461538,0.861538461538,0.861538461538,0.861538461538,0.815384615385,0.815384615385,0.815384615385,0.815384615385,0.801104972376,0.801104972376,0.801104972376,0.801104972376,0.773480662983,0.773480662983,0.734806629834,0.734806629834,1.0,1.0,1.0,1.0,0.911392405063,0.911392405063,1.0,1.0,0.692307692308,0.669230769231,0.692307692308,0.619230769231,0.569060773481,0.546961325967,0.569060773481,0.974683544304,0.949367088608,0.974683544304,0.949367088608,0.930769230769,0.900552486188,1.0,0.953846153846,0.953846153846,0.953846153846,0.953846153846,0.933701657459,0.933701657459,0.933701657459,0.933701657459,1.0,1.0,1.0,1.0,0.957692307692,0.957692307692,0.957692307692,0.938461538462,0.938461538462,0.938461538462,0.939226519337,0.939226519337,0.939226519337,0.911602209945,0.911602209945,0.911602209945,1.0,1.0,1.0,1.0,1.0,1.0,0.401544401544,0.401544401544,0.382239382239,0.382239382239,0.0891472868217,0.0891472868217,0.077519379845,0.077519379845,0.973180076628,0.973180076628,0.973180076628,0.973180076628,0.961538461538,0.961538461538,0.961538461538,0.961538461538,1.0,1.0,1.0,1.0,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.451737451737,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.104651162791,0.876923076923,0.865384615385,0.82320441989,0.861878453039,1.0,0.873417721519,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.596153846154,0.715384615385,0.726923076923,0.730769230769,0.584615384615,0.596153846154,0.907692307692,0.907692307692,0.907692307692,0.907692307692,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.497237569061,0.613259668508,0.629834254144,0.635359116022,0.480662983425,0.497237569061,0.867403314917,0.867403314917,0.867403314917,0.867403314917,1.0,1.0,1.0,1.0,1.0,1.0,0.822784810127,0.949367088608,0.949367088608,0.949367088608,0.822784810127,0.822784810127,1.0,1.0,1.0,1.0,0.880769230769,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.919230769231,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.883977900552,0.873417721519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.373076923077,0.373076923077,0.380769230769,0.446153846154,0.446153846154,0.446153846154,0.446153846154,
125979.txt,0.635135135135,0.364864864865,0.905405405405,0.905405405405,0.905405405405,0.905405405405,0.864864864865,0.864864864865,0.837837837838,0.837837837838,0.851063829787,0.851063829787,0.851063829787,0.851063829787,0.829787234043,0.829787234043,0.765957446809,0.765957446809,1.0,1.0,1.0,1.0,0.925925925926,0.925925925926,0.962962962963,0.962962962963,0.797297297297,0.797297297297,0.797297297297,0.77027027027,0.723404255319,0.723404255319,0.723404255319,0.925925925926,0.925925925926,0.925925925926,0.925925925926,0.905405405405,0.851063829787,1.0,0.905405405405,0.905405405405,0.905405405405,0.905405405405,0.851063829787,0.851063829787,0.851063829787,0.851063829787,1.0,1.0,1.0,1.0,0.918918918919,0.918918918919,0.918918918919,0.905405405405,0.905405405405,0.905405405405,0.872340425532,0.872340425532,0.872340425532,0.851063829787,0.851063829787,0.851063829787,1.0,1.0,1.0,1.0,1.0,1.0,0.493150684932,0.493150684932,0.479452054795,0.479452054795,0.166666666667,0.166666666667,0.152777777778,0.152777777778,0.972972972973,0.972972972973,0.972972972973,0.972972972973,0.957446808511,0.957446808511,0.957446808511,0.957446808511,1.0,1.0,1.0,1.0,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.547945205479,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.180555555556,0.905405405405,0.864864864865,0.851063829787,0.851063829787,1.0,0.888888888889,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.743243243243,0.810810810811,0.824324324324,0.824324324324,0.743243243243,0.743243243243,0.905405405405,0.905405405405,0.905405405405,0.905405405405,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.68085106383,0.723404255319,0.744680851064,0.744680851064,0.68085106383,0.68085106383,0.851063829787,0.851063829787,0.851063829787,0.851063829787,1.0,1.0,1.0,1.0,1.0,1.0,0.851851851852,0.962962962963,0.962962962963,0.962962962963,0.851851851852,0.851851851852,1.0,1.0,1.0,1.0,0.878378378378,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.918918918919,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.872340425532,0.888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.391891891892,0.391891891892,0.432432432432,0.324324324324,0.324324324324,0.324324324324,0.324324324324,
126872.txt,0.589552238806,0.410447761194,0.914179104478,0.914179104478,0.914179104478,0.914179104478,0.876865671642,0.876865671642,0.873134328358,0.873134328358,0.854430379747,0.854430379747,0.854430379747,0.854430379747,0.822784810127,0.822784810127,0.784810126582,0.784810126582,1.0,1.0,1.0,1.0,0.954545454545,0.954545454545,1.0,1.0,0.794776119403,0.772388059701,0.794776119403,0.735074626866,0.683544303797,0.645569620253,0.683544303797,0.954545454545,0.954545454545,0.954545454545,0.954545454545,0.917910447761,0.873417721519,0.981818181818,0.955223880597,0.955223880597,0.955223880597,0.955223880597,0.924050632911,0.924050632911,0.924050632911,0.924050632911,1.0,1.0,1.0,1.0,0.94776119403,0.94776119403,0.94776119403,0.929104477612,0.929104477612,0.929104477612,0.911392405063,0.911392405063,0.911392405063,0.879746835443,0.879746835443,0.879746835443,1.0,1.0,1.0,1.0,1.0,1.0,0.498127340824,0.498127340824,0.539325842697,0.539325842697,0.0902255639098,0.0902255639098,0.116541353383,0.116541353383,0.970149253731,0.970149253731,0.970149253731,0.970149253731,0.949367088608,0.949367088608,0.949367088608,0.949367088608,1.0,1.0,1.0,1.0,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.640449438202,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.187969924812,0.902985074627,0.89552238806,0.835443037975,0.879746835443,1.0,0.918181818182,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.615671641791,0.746268656716,0.783582089552,0.783582089552,0.615671641791,0.615671641791,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.512658227848,0.632911392405,0.664556962025,0.664556962025,0.512658227848,0.512658227848,0.867088607595,0.867088607595,0.867088607595,0.867088607595,1.0,1.0,1.0,1.0,1.0,1.0,0.763636363636,0.909090909091,0.954545454545,0.954545454545,0.763636363636,0.763636363636,1.0,1.0,1.0,1.0,0.888059701493,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.921641791045,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.867088607595,0.918181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40671641791,0.40671641791,0.399253731343,0.369402985075,0.369402985075,0.369402985075,0.369402985075,
138523.txt,0.748344370861,0.251655629139,0.834437086093,0.834437086093,0.834437086093,0.834437086093,0.809271523179,0.809271523179,0.691390728477,0.691390728477,0.778761061947,0.778761061947,0.778761061947,0.778761061947,0.745132743363,0.745132743363,0.587610619469,0.587610619469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.573509933775,0.541721854305,0.569536423841,0.425165562914,0.437168141593,0.394690265487,0.43185840708,0.978947368421,0.978947368421,0.978947368421,0.978947368421,0.85298013245,0.803539823009,1.0,0.912582781457,0.912582781457,0.912582781457,0.912582781457,0.883185840708,0.883185840708,0.883185840708,0.883185840708,1.0,1.0,1.0,1.0,0.917880794702,0.917880794702,0.917880794702,0.890066225166,0.890066225166,0.890066225166,0.890265486726,0.890265486726,0.890265486726,0.853097345133,0.853097345133,0.853097345133,1.0,1.0,1.0,1.0,1.0,1.0,0.221485411141,0.221485411141,0.278514588859,0.278514588859,0.0239043824701,0.0239043824701,0.0451527224436,0.0451527224436,0.928476821192,0.928476821192,0.928476821192,0.928476821192,0.904424778761,0.904424778761,0.904424778761,0.904424778761,1.0,1.0,1.0,1.0,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.486737400531,0.112881806109,0.112881806109,0.112881806109,0.112881806109,0.111553784861,0.111553784861,0.111553784861,0.111553784861,0.111553784861,0.112881806109,0.112881806109,0.112881806109,0.112881806109,0.112881806109,0.818543046358,0.866225165563,0.757522123894,0.833628318584,1.0,0.963157894737,0.883443708609,0.883443708609,0.883443708609,0.883443708609,0.883443708609,0.883443708609,0.456953642384,0.564238410596,0.633112582781,0.654304635762,0.45298013245,0.456953642384,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.844247787611,0.844247787611,0.844247787611,0.844247787611,0.844247787611,0.844247787611,0.320353982301,0.435398230088,0.511504424779,0.53982300885,0.315044247788,0.320353982301,0.826548672566,0.826548672566,0.826548672566,0.826548672566,1.0,1.0,1.0,1.0,1.0,1.0,0.863157894737,0.947368421053,0.994736842105,0.994736842105,0.863157894737,0.863157894737,1.0,1.0,1.0,1.0,0.868874172185,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.870198675497,0.837168141593,0.826548672566,0.826548672566,0.826548672566,0.826548672566,0.826548672566,0.826548672566,0.826548672566,0.826548672566,0.963157894737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.422516556291,0.422516556291,0.422516556291,0.523178807947,0.523178807947,0.523178807947,0.523178807947,
139801.txt,0.680713128039,0.319286871961,0.844408427877,0.844408427877,0.844408427877,0.844408427877,0.821717990276,0.821717990276,0.763371150729,0.763371150729,0.771428571429,0.771428571429,0.771428571429,0.771428571429,0.738095238095,0.738095238095,0.652380952381,0.652380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709886547812,0.69205834684,0.708265802269,0.602917341977,0.588095238095,0.564285714286,0.585714285714,0.969543147208,0.964467005076,0.969543147208,0.964467005076,0.823338735818,0.745238095238,0.989847715736,0.896272285251,0.896272285251,0.896272285251,0.896272285251,0.847619047619,0.847619047619,0.847619047619,0.847619047619,1.0,1.0,1.0,1.0,0.904376012966,0.904376012966,0.904376012966,0.883306320908,0.883306320908,0.883306320908,0.859523809524,0.859523809524,0.859523809524,0.828571428571,0.828571428571,0.828571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.391233766234,0.391233766234,0.425324675325,0.425324675325,0.0926829268293,0.0926829268293,0.126829268293,0.126829268293,0.918962722853,0.918962722853,0.918962722853,0.918962722853,0.880952380952,0.880952380952,0.880952380952,0.880952380952,1.0,1.0,1.0,1.0,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.538961038961,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.173983739837,0.172357723577,0.172357723577,0.172357723577,0.172357723577,0.172357723577,0.826580226904,0.844408427877,0.745238095238,0.785714285714,1.0,0.969543147208,0.883306320908,0.883306320908,0.883306320908,0.883306320908,0.883306320908,0.883306320908,0.570502431118,0.705024311183,0.760129659643,0.761750405186,0.570502431118,0.570502431118,0.875202593193,0.875202593193,0.875202593193,0.875202593193,0.828571428571,0.828571428571,0.828571428571,0.828571428571,0.828571428571,0.828571428571,0.445238095238,0.580952380952,0.657142857143,0.659523809524,0.445238095238,0.445238095238,0.816666666667,0.816666666667,0.816666666667,0.816666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.837563451777,0.969543147208,0.979695431472,0.979695431472,0.837563451777,0.837563451777,1.0,1.0,1.0,1.0,0.87358184765,0.876823338736,0.876823338736,0.876823338736,0.876823338736,0.876823338736,0.876823338736,0.876823338736,0.876823338736,0.828571428571,0.819047619048,0.819047619048,0.819047619048,0.819047619048,0.819047619048,0.819047619048,0.819047619048,0.819047619048,0.969543147208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.364667747164,0.364667747164,0.371150729335,0.40680713128,0.40680713128,0.40680713128,0.40680713128,
